t,censored,totredeem,prevcat,prefood,pregas,prebank,preretail,preother,prebonus,baselen
140,0,320,cert,0.365888119,0.004246283,0,0.039631963,0.102618516,0.118895948,1413
5,0,385,cert,32.19998169,3.199998856,0,0,0.25,33.54998779,20
376,0,320,cert,0.329286575,0.095599353,0,0.006069802,0.018209398,0.11987859,659
521,0,7360,entertain,0.046753228,0.438961029,6.668830872,0.672727108,0.048051924,6.538959503,770
2,0,11175,entertain,2.001472473,0.059690476,5.537948608,0.349299908,0.151068449,1.893146515,1357
170,0,27647,travel,10.98649597,0.072768152,5.07276535,0.577644348,0.295573711,10.79894257,1333
139,0,12050,travel,8.842575073,0.002446981,1.730015755,0.721859455,2.154973984,10.16475678,1226
149,0,48882,travel,17.22816467,0.03905052,10.29249573,0.030627862,0.194486976,16.27410889,1306
1001,1,2225,merch,0.086734653,0.100340128,0,0.15986383,0.698979378,0.0646258,588
220,0,33775,travel,2.712406158,0.29170084,11.8529129,0.062448621,0.087099373,2.714050293,1217
1478,1,2250,travel,1.238937378,0,0.07079643,0,0.150442362,0.327433586,113
389,1,70,entertain,0.660616875,0,0.007259525,0.000907441,-0.520870686,-0.016333938,1102
480,0,7165,cert,3.184099197,0.103556454,2.667362213,0.021966517,0.723849297,2.951881409,956
386,0,430,entertain,0.258776188,0,0.006018054,0.015045129,0.069207609,0.265797377,997
133,0,6826,travel,2.000793457,0,9,0.061159641,0.080222368,1.492453575,1259
1,0,16187,travel,0.006997455,0.324427366,8.860679627,0.067430019,0.288167715,0.363867521,1572
268,0,9750,merch,7.354389191,0.025423721,0,0.003081663,0.022342056,6.449920654,1298
982,0,10150,travel,0.483282566,0.091185391,2.851062775,0.568388939,0.191489339,0.629179001,329
98,0,18315,travel,3.62802124,0.157894731,10.11806488,0.506401062,0.205547571,3.763156891,1406
163,0,10828,travel,3.96560669,0.312169075,0,2.029981613,0.608465195,4.380069733,1134
291,0,9850,travel,1.62251091,0.601837635,4.111789703,1.156967163,0.404287815,2.205205917,1306
2,0,39750,cert,20.37615967,0.202744842,0,0.157205224,0.360573769,19.36991882,1603
9,0,5045,cert,4.089805603,0,0,0.059061468,0.04126212,3.313106537,1236
429,1,4950,travel,0.752585888,0.180172324,0.0577586,0.25,0.124137878,0.481896401,1160
175,0,20885,cert,10.53694153,0.122165322,0.746159077,0.065837562,0.201170445,9.7629776,1367
256,0,12300,merch,5.18711853,0,1.010605812,0.189393878,0.000757576,4.612117767,1320
316,0,15039,travel,0.303587675,0.151793838,8.040473938,0.029438809,0.073597014,0.21711123,1087
247,0,1175,travel,0.370247841,0.030578509,0,0.003305784,0.16694212,0.436363459,1210
1096,1,2800,travel,0.165991902,0.004048582,2.224695206,0.101214528,0.080971658,0.151821852,494
867,0,900,travel,0.060975581,0.008130081,0.634146214,0,2.882112503,0.004065041,246
165,0,2980,travel,1.353154182,0.226250887,4.618560791,0.147208095,0.308194161,1.567802429,1379
767,1,2400,travel,0.976885319,0.003649633,0,0.109489024,0.44525528,0.598539829,822
714,0,2200,merch,0,0.094944477,3.258937836,0.083847046,0.162761927,0.064118326,811
458,0,9971,travel,1.686256409,0.013562381,5.916816711,0.120253146,0.144665361,1.270342827,1106
99,0,12749,travel,1.369430542,0,6.76216507,0.008910209,0.368745565,1.111720085,1459
1526,1,700,cert,,,,,,,
1102,1,4400,travel,4.965232849,0.319018364,4.382411957,0.128834248,0.368098021,4.693248749,489
6,0,6315,cert,1.177992821,0.015533976,0.237540364,2.873138428,0.02653721,1.869902611,1545
93,0,7350,cert,4.168819428,0.14159286,1.537099838,0,0.077603757,3.754934311,1469
1402,1,1100,merch,0.323699236,0,0,0.011560693,0,0.231213808,173
10,0,49163,merch,18.03323364,0.358056068,9.636184692,0.240409136,0.140664935,16.93286133,1564
1389,1,1925,cert,0.057142854,0,0,0.085714281,0,0,140
61,0,725,cert,0.71409893,0.159268856,0,0.41644907,0.193864226,0.973890305,1532
991,1,2880,travel,0.177083254,0.008680552,0.303819418,0.090277731,1.838541031,0.020833328,576
32,0,6315,entertain,0.521739006,0.010869563,2.095907211,0.010230176,0,0.318414211,1564
229,0,140,cert,0.113233268,0.019099578,0.016371071,0.065484285,0,0.064120054,733
487,0,420,cert,0.104925036,0,0,0.001070663,0.08351177,0.04496786,934
469,0,2355,cert,1.5238657,0.158711195,0,0.033412874,0.017899752,1.145584106,838
196,0,75,entertain,0.04406777,0.179660916,0,0.037288129,0,0.081355929,295
132,0,20622,travel,3.097618103,0.229364991,9.703170776,0.346031666,0.507142544,3.604761124,1260
186,0,2960,travel,0.132300258,0.044100106,3.097734451,0.168057203,0.141835451,0.200238347,839
640,1,2000,travel,0.618697166,0.069327712,0,0.130252004,0.053571403,0.085084021,952
1269,1,1420,cert,0.149068236,0.211180091,1.440993309,0.552794933,0.031055898,0.195652127,322
150,0,12279,entertain,1.508461952,0.007052183,6.449928284,0.36530304,0.127644539,1.272213936,1418
3,0,3780,travel,7.748600006,0.547485828,0,0.159616828,0.109337568,6.563446045,1253
322,0,9215,entertain,5.494380951,0.054451138,0.819360256,0.127916932,0.388936758,5.226444244,1157
64,0,6600,travel,3.71439743,0.000786782,1.416207314,0.369000673,0.262785196,3.629425049,1271
702,0,5038,travel,7.992443085,0.003778337,0,0.161208987,0.117128432,6.615867615,794
156,0,11600,cert,7.218429565,0.023947746,0,0.029753253,0.224963665,5.769229889,1378
172,0,7420,cert,3.368196487,0.612013817,0,0.025441691,0.108833909,2.325086594,1415
312,1,5475,travel,2.901573181,0.386614084,0,0.048031479,0.053543299,2.873228073,1270
6,0,57497,travel,2.619773865,0.148713708,23.38825989,0.047427625,0.043408334,2.242763519,1244
273,0,4735,cert,1.377933502,0.049295753,0,0.040688574,0.015649438,0.982785225,1278
1,0,16884,travel,1.898119927,0.202769518,5.178039551,0.006923836,2.414440155,3.894163132,1011
599,1,14950,merch,4.123355866,0,0.01011122,0.016177952,0,2.876642227,989
983,1,900,merch,0.584873676,0.065546215,0.223529339,0.010084033,0,0.179831862,595
287,1,3275,travel,1.573404312,0,0,0.205995321,0.125288129,1.265180588,1301
1560,1,2925,travel,,,,,,,
183,1,1800,merch,1.21698761,0.026409701,0.924339294,0.004282653,0.002141327,0.956459522,1401
121,1,19985,travel,0.938566208,0.04300341,4.486686707,0.110580146,0.124232054,0.937883854,1465
55,0,11645,merch,3.077526093,0.071638823,2.719331741,0.117762506,0.212953806,2.634935379,1019
463,1,2100,cert,0.543187618,0,1.283169746,0.065004408,0.017809436,0.389136076,1123
62,0,5295,cert,0.911847591,0.064174891,1.596614838,0.07616359,0.077574015,0.809590817,1418
268,0,12035,cert,28.52290344,0.053320855,6.217021942,0.093545318,0.033676326,25.3966217,1069
3,0,8065,cert,6.780502319,0.272790909,0,0.463534355,0.143057466,5.990882874,1426
403,1,1000,merch,0.021922424,0.066610396,0,0.113827944,0.00168634,0.028667778,1186
423,0,8425,cert,0.916472912,0.359628677,4.157772064,0.350347996,0.46171689,0.726217747,431
1217,1,725,merch,1.844919205,0.139037371,0.024064168,0.080213845,0,0.788769722,374
1422,1,710,cert,0.041666657,0.583333015,0,0.069444418,1.402777672,0.333333254,72
367,0,1400,travel,3.15237999,1.40952301,7.895236969,0.199999929,0.142857075,4.05714035,105
159,0,8955,entertain,2.887243271,0.790697575,0,0.171952009,0.079633534,3.324171066,1419
147,1,2400,merch,0.007623006,0.228690147,0,0.209286094,0.189882159,0.097713053,1443
1017,1,2950,travel,0.464097977,0,0.660244942,0.075306475,0.050788075,0.140105009,571
179,0,39175,merch,1.006933212,0.014637902,29.96455383,0.052388281,0.01309707,0.412942886,1298
235,0,14745,entertain,0.170141697,0.164303541,7.196826935,0.081734777,0.010008335,0.13678062,1199
115,0,1820,entertain,0.377963543,0,0,0.01046025,0.016736388,0.279637337,1434
153,0,3700,merch,3.886304855,0.04392764,0.312661409,0.155038714,0,3.687337875,387
706,0,1800,cert,0.01859799,0.373390436,0.160228849,0,0.00286123,0.135908365,699
324,0,4600,merch,0.07971859,0,6.138332367,0.004689328,0.025791317,0.06213364,853
407,0,8002,cert,2.310575485,0.477884531,2.4798069,0.220192194,0.117307663,2.039422989,1040
1418,1,2650,travel,,,,,,,
1431,1,960,cert,0.006451611,0,2.4774189,0,0,0,155
44,1,14486,travel,5.970283508,0.393410683,4.215759277,0.15568471,0.167958617,5.406330109,1548
68,0,8412,merch,3.60317421,0.657329559,1.287581444,0,0.056956112,3.530344009,1071
484,0,7700,travel,6.438732147,0.138339877,0,0.023715407,0.063241065,6.098812103,253
34,0,27346,merch,11.65835571,0.384341478,5.463344574,0.063345194,0.099644125,11.20640564,1405
361,0,11200,merch,3.66976738,0.483720779,1.436278343,0.313488245,0.615813732,3.079999924,1075
148,0,24697,travel,7.699512482,0.251214266,5.137401581,0.340735436,0.015961126,6.726577759,1441
132,0,5585,merch,0.383545637,0.183082223,5.491306305,0.071842372,2.165700913,0.705677509,863
192,0,8150,merch,19.92988586,0.04428044,0,0,0.121771216,19.1955719,271
385,0,1125,merch,0.177935839,0.193950176,0,0.12544477,0.00889679,0.104982197,1124
116,0,11205,cert,3.215522766,0.021483019,1.408177376,0.241164208,1.882882118,4.252250671,1443
560,1,3240,cert,1.019454956,0.072957158,0,0.054474682,0.003891049,0.850194454,1028
201,1,1475,travel,0.563318729,0.026928663,0,0.058951944,0.160844207,0.251819372,1374
639,0,5125,travel,1.757328987,0.003257329,0.390879393,0.003257329,0.00977198,1.465797424,614
211,0,11700,merch,9.711013794,0.410586357,0,0.193132997,0.040057212,8.434906006,699
1481,1,500,cert,0.031578928,0,0,0.021052629,1.315789223,0,95
120,0,1940,cert,1.095919609,0.003579097,0.127415776,0.078024328,0.090193212,0.675017834,1397
14,0,56485,cert,9.812301636,0.164469481,12.77400971,0.559949398,0.771500111,9.056495667,1593
335,0,11950,travel,2.734451294,0.180651426,8.217170715,0.05034548,0.049358338,2.614017487,1013
109,0,8250,travel,5.675426483,0.077714264,0,0.059428543,0.047999978,4.650283814,875
662,0,10535,travel,0.41428566,0.735713959,5.42023468,0.166666627,0.109523773,0.614285469,840
2,0,4575,cert,0,0.044321328,0.049861491,0,0.301939011,0.022160664,361
104,1,10500,travel,1.46469307,1.271687508,0,0.148621321,0.410221815,2.002689362,1487
136,0,2125,merch,0.026153833,0.046153843,0,0.081538439,0.030769229,0.018461525,650
167,0,365,entertain,0.011589401,0.012417212,0,0.042218536,0,0.00413907,1208
434,0,3040,cert,0.556405067,0,0.703632832,0.148183465,0.127151012,0.221797228,1046
375,1,1025,travel,0.630541802,0.439244509,0.021346465,0.004105087,0.007389162,0.25451541,1218
1032,1,1100,travel,0.277372122,0.091240823,0.118613124,0.012773722,0.038321167,0.248175144,548
90,0,31720,travel,23.13760376,0.669018745,7.427661896,0.158786058,0.174311876,20.98023987,1417
86,0,6755,cert,0.302448511,0.316346645,2.927862167,0.346128225,0.043679655,0.307081223,1511
746,1,850,merch,1.684833527,0.310426474,0,0.028436005,0.126777172,1.60663414,844
159,0,8145,entertain,0.000877963,0.212467074,3.258998871,0.067603111,0.029850736,0.174714565,1139
710,1,3850,travel,1.455061913,0.138794065,1.357223511,0.15472126,0.00796359,1.552900314,879
513,1,4500,travel,0.272980452,0.241411209,0.392757654,0.016713083,0.229340673,0.364902496,1077
154,0,1800,merch,0.028169006,0.065727651,0,0.590375423,0.009389669,0.477699518,852
201,0,21525,merch,8.345214844,0.007132664,0.98716116,0.808131218,0.097004235,7.855918884,1402
71,1,1200,travel,0.851751804,0.05660376,0,0.016846359,0.045822084,0.832883835,1484
1501,1,900,cert,0.030303016,0,0,0.393939257,0,0,66
265,0,23090,travel,10.04410553,1.36968708,9.137123108,0.014434643,0.126703978,9.587806702,1247
352,0,3640,cert,1.437168121,0,0,0.201769829,0.146017671,0.692035198,1130
20,0,1975,entertain,0.025510192,0,0,0.049562663,0,0.001457726,1372
546,0,4160,travel,1.44387722,0.031632632,1.743877411,0.17040813,0.079591811,1.003060341,980
81,0,28453,entertain,9.154464722,0.077913225,4.083332062,0.072493196,1.629403114,10.56909943,1476
599,0,6775,merch,3.788198471,0.009077154,0,0.384266138,0.225415945,2.812404633,661
316,1,3975,cert,0.007097788,0.063880086,0.816246033,0.333595991,0,0.089905322,1268
957,0,3400,merch,0.410256386,0.227106214,0,0.109890103,0,0.164835095,273
476,0,3910,entertain,2.425619125,0.028925613,3.090908051,0.57024765,0.400826216,2.092973709,484
456,1,2740,entertain,0.021178633,0.011049718,0,0.026703492,0,0.010128908,1086
21,0,180,entertain,0.008012816,0.209134579,0,0.032051265,0.015224353,0.197916627,1248
310,0,13275,travel,2.929929733,0.035035014,10.34634399,0.432432413,0.096096039,2.494493485,999
30,0,55405,cert,10.97275543,0.13553822,16.08300781,0.049935132,0.427366972,10.59922028,1542
217,0,7995,cert,0.100174189,0.074041784,0.011324041,1.56620121,0.073170722,0.054006964,1148
248,0,1240,entertain,0.856775284,0.032590032,0,0.11406517,0.30960536,0.628644466,1166
10,0,1100,merch,0.790437222,0.04781279,0.04781279,0.256357908,0.397761822,0.544251919,983
514,1,2700,merch,0.506046295,0.04651162,1.224185944,0.267906904,0.590697289,0.582325459,1075
44,0,73330,cert,51.25259399,0.01171875,2.3359375,0.836588383,0.32421875,48.32095337,1536
1,0,17908,travel,3.281290054,0.036231875,10.00526428,0.078392565,0.054677188,2.583662033,1518
690,0,3575,cert,0.582402229,0.006983239,2.884077072,0.01256983,0.145251393,0.199720621,716
347,0,4975,cert,3.860757828,0.055235893,0.133486748,0.011507474,0.161104679,3.194475174,869
157,1,1900,merch,0.970690727,0,0.062107444,0,0.001395673,0.780879021,1433
565,0,6100,merch,3.698709488,0.028135985,0,0,0.004689328,3.035169601,853
659,0,2475,entertain,0.064885438,0.02290076,0.171755672,0.074427426,0.051526696,0.01717557,524
13,0,5560,cert,2.022094727,0.009978615,1.513897896,0.088382006,0.137562275,1.962936401,1403
728,0,11000,travel,0.296202421,0.686075687,1.139240265,1.220252991,0.622784615,0.815189838,395
1,0,20149,cert,11.14911652,0,2.409416199,0.011772394,0.818181515,10.87769318,1529
43,0,8596,travel,5.400131226,0.240080595,0.720242024,0.088769317,0.025554806,4.633487701,1487
56,0,18450,travel,1.029904366,1.635302544,9.106491089,0.098468244,0.196936488,1.824944496,1371
661,1,30752,travel,0.322198153,0.014008619,13.00861359,0.026939645,16.23059082,0.595904827,928
800,1,15001,travel,0.078381777,1.178255081,0.633375168,0.290771008,0.431099653,0.786345959,791
87,0,18030,merch,12.25560761,0.454018593,0,0.062273711,0.016654596,11.32874298,1381
35,0,9603,travel,0.946889877,0.817609787,3.580013275,0.03773582,0.157931447,1.033542633,1431
749,0,5800,travel,1.961841583,0.010526314,0,0.064473629,0.052631557,1.628947258,760
986,1,2250,travel,0.303482533,0,0,0.034825862,0.210613489,0.132669926,603
840,0,2775,cert,0.21341455,0.024390236,3.682926178,0.786585331,0,0.408536434,328
380,0,20250,cert,1.745166779,0.040421784,4.612476349,0.028998241,0.159929633,1.454305649,1138
288,1,4100,merch,0.098310292,0.014592931,1.663594246,0.008448534,0.000768049,0.085253418,1302
1079,1,3200,travel,0.73046875,0.228515625,0,0.279296875,0.0859375,0.3828125,512
186,0,2680,cert,1.539545059,0.086139381,0,0.043069691,0.229443908,0.613155365,1277
63,1,200,cert,0.448844671,0.010561049,1.250824928,0.0290429,0.048184812,0.427722693,1515
339,0,16800,merch,7.854610443,0.018639326,1.933830261,0.260018587,0.109972,7.063373566,1073
449,0,52762,cert,0.636363506,2.871900559,5.392559052,0.024793387,0.015495867,0.544421196,968
121,0,11515,entertain,6.552890778,0.049365282,0.313822269,0.40550065,0.192524672,5.988010407,1418
372,1,1050,cert,0.186258197,0.006622516,0.25,0.234271407,0.141556263,0.051324487,1208
987,1,625,travel,0.13735342,0.199329972,0,0.231155753,0.045226127,0.098827422,597
41,0,137675,travel,0.488215447,0.017508417,56.84915161,0.422895432,0.433669806,0.629629612,1485
681,0,1700,travel,0.737704754,0.010928959,0.188524485,0.199453473,0.065573752,0.483606339,366
1169,1,375,cert,0.322966337,0.066985607,0,0.033492804,0,0.112440169,418
556,0,810,travel,0,0,2.347826004,0,0,0,23
609,0,1800,travel,0.080508471,1.067795754,0.385593176,0,0.063559294,0.474576235,236
970,0,5925,merch,0.405797005,0.026086956,6,0.295652151,0.817390919,0.42318821,345
363,0,1875,merch,0.183932304,0,0,0.103594065,3.033824921,0.114164889,473
41,0,10351,cert,2.379087448,0.27325201,3.599100113,0.159717679,0.181526542,1.660037994,1559
807,1,825,merch,0.198717833,0,0,0.014102563,0.056410253,0.115384579,780
357,0,20075,travel,1.202676773,0.000956023,5.444549561,1.120458603,0.053537279,1.222752571,1046
59,0,5000,travel,0.917163849,0.163432717,2.394775391,0.021641791,0.184328318,0.567163944,1340
347,1,1050,cert,0,0.009868421,0,0,0.070723653,0.042763144,1216
976,0,620,travel,0.232736468,0.132992268,1.828643799,0.143222451,0,0.301790237,391
753,1,840,cert,0.171428561,0,0,0.007142857,0.272619009,0.113095224,840
566,0,730,cert,0.268244505,0.001972385,0.570019722,0.607494831,0,0.157790899,507
377,0,140,cert,0.136363626,0,0,0,0,0.032828271,396
366,0,6080,cert,0.754468441,0.909689426,0.154280305,0.012229532,0.004703667,0.92003727,1063
98,1,1195,cert,0.023728803,0.002711864,0,0.023050845,0.192542315,0.00338983,1475
1320,1,11550,travel,0.044444442,0.203703642,4.859256744,0.003703702,0.729629517,0.299999952,270
387,0,2090,cert,0.326355696,0.135109305,0.308277607,0.093244493,0.283539295,0.247383356,1051
1075,1,2250,cert,0.008510634,0,0,0.085106373,0,0,470
107,0,1700,merch,0.975161552,0.019438431,0,0.435204983,0.008639306,0.852051735,926
76,0,35522,merch,6.581905365,0.23851943,26.88005066,1.536668778,0.165866971,5.978752136,1459
424,0,6200,travel,0.784148216,0.129848123,1.731871605,0.053119719,0.00337268,0.507588387,1186
540,0,1680,cert,0.572687149,0.321585894,0.079295099,0.079295099,0.030836999,0.295154095,227
627,1,2600,cert,1.56680584,0,0,0.00835073,0,1.15344429,958
368,1,800,cert,0.064542472,0.394607782,0.125816941,0.007352941,0,0.156045675,1224
161,0,280,cert,1.090909004,0.023066476,0,0.303934813,0,1.195385933,737
266,0,500,merch,0.847560883,0,0,0.284552813,0,0.209349513,492
573,0,3010,travel,0.746478558,0.009389669,1.957745552,0.046948344,0,0.281690121,213
356,0,1350,travel,0.432238102,0.736139298,0,0.028747425,0.078028739,0.657083988,974
415,1,3500,merch,2.636827469,0,0,0.044330776,0,1.849956513,1173
121,0,11246,travel,0.07464689,0.114996612,6.691322327,0.168123722,0.473436356,0.365837097,1487
1571,1,700,cert,0,0,0.222222209,0,0,0,9
286,0,6335,cert,2.90499115,0.115136862,1.243155479,0.319645643,0.204508781,2.74798584,1242
585,1,3885,entertain,0.388270855,0.035389274,0,0.012133464,0,0.205257773,989
161,0,2550,cert,1.734189034,0,0,0.004940711,0.015810266,1.461462021,1012
1327,1,4050,travel,4.822639465,0.05660376,0,0.275471687,1.792452812,4.335845947,265
1138,1,4900,travel,0.812775135,4.033039093,0,0.077092469,0,0.444933891,454
84,0,24345,cert,0.800853252,1.232574463,16.4708252,0.16642952,1.035561562,2.215503693,1406
396,1,2490,entertain,0.479061842,0.008375205,0.578726769,0.304857492,0,0.35008359,1194
615,0,255,entertain,0.430621862,0.019138753,0.626793861,0,0,0.306220055,209
439,0,8450,travel,0,0,5.002334595,0.070093453,0,0,428
7,0,15897,cert,13.4046936,0.167136073,0.70798111,0.153990507,0.324882507,12.68450165,1065
952,1,1800,travel,1.540157318,0.055118084,-0.398425102,0.048818886,0.050393701,0.27559042,635
622,0,5790,cert,0.535796642,0.263279438,5.124710083,0.286374092,0.272517204,0.551962853,433
205,0,1750,cert,2.089107513,0.11287123,0,0,0,1.293068886,505
1359,1,5470,travel,0.050691217,0,0.442396164,0.156682015,0,0.01382488,217
1571,1,6900,travel,0,0.409090757,0.818181515,0,0,0.22727263,22
